timestamp,x,x1,y,y1,Arret ,Arret suivant,Arret precedent,Délai réel, Prédiction RATP,Prédiction IA,bus_id,code_iti
2017-05-01 00:39:21,2.3933050799742683,2.3933050799742683,48.83480294034497,48.83480294034497,NICOLAI,CHARENTON-JARDINIERS,CHARENTON-JARDINIERS,15 s,31 s,24 s,B3100,ITI:55
2017-05-01 00:39:30,2.3933050799742683,2.395780929495545,48.83480294034497,48.83305815457186, ,CHARENTON-JARDINIERS,CHARENTON-JARDINIERS,6 s,0 s,24 s,B3100,ITI:55
2017-05-01 00:39:36,2.395780929495545,2.3982038477841865,48.83305815457186,48.83275136014528,CHARENTON-JARDINIERS,PORTE DE CHARENTON,PORTE DE CHARENTON,30 s,43 s,43 s,B3100,ITI:55
2017-05-01 00:40:06,2.3982038477841865,2.399716368474062,48.83275136014528,48.833900989619515,PORTE DE CHARENTON,PORTE DE REUILLY.,PORTE DE REUILLY.,11 s,35 s,13 s,B3100,ITI:55
2017-05-01 00:40:17,2.399716368474062,2.399716368474062,48.833900989619515,48.833900989619515,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE REUILLY.,0 s,21 s,0 s,B3100,ITI:55
2017-05-01 07:30:22,2.4002211931691315,2.4002211931691315,48.83480847104035,48.83480847104035,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,WATTIGNIES-GRAVELLE,54 s,0 s,41 s,B3100,ITI:54
2017-05-01 07:30:34,2.4002211931691315,2.3967641723644695,48.83480847104035,48.83570900825305, ,WATTIGNIES-GRAVELLE,WATTIGNIES-GRAVELLE,42 s,67 s,41 s,B3100,ITI:54
2017-05-01 07:31:16,2.3967641723644695,2.3967641723644695,48.83570900825305,48.83570900825305,WATTIGNIES-GRAVELLE,NICOLAI,NICOLAI,27 s,0 s,22 s,B3100,ITI:54
2017-05-01 07:31:34,2.3967641723644695,2.3937153401214175,48.83570900825305,48.836483425371924, ,NICOLAI,NICOLAI,9 s,0 s,22 s,B3100,ITI:54
2017-05-01 07:31:43,2.3937153401214175,2.3937153401214175,48.836483425371924,48.836483425371924,NICOLAI,CHARENTON-WATTIGNIES,CHARENTON-WATTIGNIES,64 s,-17 s,55 s,B3100,ITI:54
2017-05-01 07:32:34,2.3937153401214175,2.3904221017425615,48.836483425371924,48.83799485426845, ,CHARENTON-WATTIGNIES,CHARENTON-WATTIGNIES,13 s,0 s,56 s,B3100,ITI:54
2017-05-01 07:32:47,2.3904221017425615,2.3881084227991636,48.83799485426845,48.83892158432701,CHARENTON-WATTIGNIES,DUGOMMIER,DUGOMMIER,34 s,91 s,38 s,B3100,ITI:54
2017-05-01 07:33:21,2.3881084227991636,2.3881084227991636,48.83892158432701,48.83892158432701,DUGOMMIER,GARE DE BERCY,GARE DE BERCY,54 s,79 s,52 s,B3100,ITI:54
2017-05-01 07:33:34,2.3881084227991636,2.3807435375672847,48.83892158432701,48.84020972296165, ,GARE DE BERCY,GARE DE BERCY,41 s,0 s,52 s,B3100,ITI:54
2017-05-01 07:34:15,2.3807435375672847,2.3807435375672847,48.84020972296165,48.84020972296165,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,MINISTERE DE L'ECONOMIE ET DES FINANCES,40 s,-7 s,32 s,B3100,ITI:54
2017-05-01 07:34:34,2.3807435375672847,2.3780482884224465,48.84020972296165,48.84107348170208, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,MINISTERE DE L'ECONOMIE ET DES FINANCES,21 s,86 s,32 s,B3100,ITI:54
2017-05-01 07:34:55,2.3780482884224465,2.3780482884224465,48.84107348170208,48.84107348170208,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE LYON,109 s,36 s,63 s,B3100,ITI:54
2017-05-01 07:35:34,2.3780482884224465,2.3761974808385657,48.84107348170208,48.84236830750241, ,GARE DE LYON,GARE DE LYON,70 s,0 s,65 s,B3100,ITI:54
2017-05-01 07:36:34,2.3761974808385657,2.3737066526821153,48.84236830750241,48.84374418854783, ,GARE DE LYON,GARE DE LYON,10 s,126 s,29 s,B3100,ITI:54
2017-05-01 07:36:44,2.3737066526821153,2.3737066526821153,48.84374418854783,48.84374418854783,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,125 s,77 s,95 s,B3100,ITI:54
2017-05-01 07:37:34,2.3737066526821153,2.3713383938020276,48.84374418854783,48.84534466881789, ,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,75 s,0 s,93 s,B3100,ITI:54
2017-05-01 07:38:34,2.3713383938020276,2.373898975576771,48.84534466881789,48.846134809530774, ,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,15 s,98 s,26 s,B3100,ITI:54
2017-05-01 07:38:49,2.373898975576771,2.373898975576771,48.846134809530774,48.846134809530774,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,117 s,73 s,58 s,B3100,ITI:54
2017-05-01 07:39:34,2.373898975576771,2.373859182656123,48.846134809530774,48.84763573505555, ,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,72 s,0 s,63 s,B3100,ITI:54
2017-05-01 07:40:34,2.373859182656123,2.3716131952342323,48.84763573505555,48.84905642829436, ,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,12 s,76 s,35 s,B3100,ITI:54
2017-05-01 07:40:46,2.3716131952342323,2.3716131952342323,48.84905642829436,48.84905642829436,LYON-LEDRU ROLLIN,BASTILLE.,BASTILLE.,65 s,25 s,36 s,B3100,ITI:54
2017-05-01 07:41:34,2.3716131952342323,2.3694498947282274,48.84905642829436,48.85224758715016, ,BASTILLE.,BASTILLE.,17 s,0 s,35 s,B3100,ITI:54
2017-05-01 07:41:51,2.3694498947282274,2.3694498947282274,48.85224758715016,48.85224758715016,BASTILLE.,BASTILLE.,BASTILLE.,0 s,65 s,0 s,B3100,ITI:54
2017-05-01 07:58:39,2.36913682446518,2.36913682446518,48.852517295305155,48.852517295305155,BASTILLE,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,86 s,44 s,64 s,B3100,ITI:55
2017-05-01 07:59:36,2.36913682446518,2.3709863292699644,48.852517295305155,48.84839153315472, ,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,29 s,0 s,64 s,B3100,ITI:55
2017-05-01 08:00:05,2.3709863292699644,2.3721966310668234,48.84839153315472,48.84587468339476,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,28 s,28 s,46 s,B3100,ITI:55
2017-05-01 08:00:33,2.3721966310668234,2.3721966310668234,48.84587468339476,48.84587468339476,GARE DE LYON-DIDEROT,GARE DE LYON VAN GOGH,GARE DE LYON VAN GOGH,65 s,0 s,52 s,B3100,ITI:55
2017-05-01 08:00:36,2.3721966310668234,2.371528790350776,48.84587468339476,48.84497612596742, ,GARE DE LYON VAN GOGH,GARE DE LYON VAN GOGH,62 s,18 s,52 s,B3100,ITI:55
2017-05-01 08:01:36,2.371528790350776,2.3719642953198066,48.84497612596742,48.8446164990296, ,GARE DE LYON VAN GOGH,GARE DE LYON VAN GOGH,2 s,0 s,19 s,B3100,ITI:55
2017-05-01 08:01:38,2.3719642953198066,2.374523068539194,48.8446164990296,48.84292607054744,GARE DE LYON VAN GOGH,GARE DE LYON,GARE DE LYON,39 s,59 s,50 s,B3100,ITI:55
2017-05-01 08:02:17,2.374523068539194,2.374523068539194,48.84292607054744,48.84292607054744,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,MINISTERE DE L'ECONOMIE ET DES FINANCES,61 s,0 s,37 s,B3100,ITI:55
2017-05-01 08:02:36,2.374523068539194,2.37857903409386,48.84292607054744,48.84072278429608, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,MINISTERE DE L'ECONOMIE ET DES FINANCES,42 s,43 s,37 s,B3100,ITI:55
2017-05-01 08:03:18,2.37857903409386,2.37857903409386,48.84072278429608,48.84072278429608,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,GARE DE BERCY,43 s,30 s,56 s,B3100,ITI:55
2017-05-01 08:03:36,2.37857903409386,2.382172970427643,48.84072278429608,48.83994855320885, ,GARE DE BERCY,GARE DE BERCY,25 s,20 s,56 s,B3100,ITI:55
2017-05-01 08:04:01,2.382172970427643,2.382172970427643,48.83994855320885,48.83994855320885,GARE DE BERCY,DUGOMMIER,DUGOMMIER,93 s,0 s,46 s,B3100,ITI:55
2017-05-01 08:04:36,2.382172970427643,2.3888021949369347,48.83994855320885,48.83830114395811, ,DUGOMMIER,DUGOMMIER,58 s,0 s,46 s,B3100,ITI:55
2017-05-01 08:05:34,2.3888021949369347,2.3888021949369347,48.83830114395811,48.83830114395811,DUGOMMIER,CHARENTON-WATTIGNIES,CHARENTON-WATTIGNIES,78 s,55 s,49 s,B3100,ITI:55
2017-05-01 08:05:36,2.3888021949369347,2.3906526631003833,48.83830114395811,48.837122956462046, ,CHARENTON-WATTIGNIES,CHARENTON-WATTIGNIES,76 s,42 s,49 s,B3100,ITI:55
2017-05-01 08:06:36,2.3906526631003833,2.3912111298272696,48.837122956462046,48.83736536923275, ,CHARENTON-WATTIGNIES,CHARENTON-WATTIGNIES,16 s,68 s,18 s,B3100,ITI:55
2017-05-01 08:06:52,2.3912111298272696,2.3912111298272696,48.83736536923275,48.83736536923275,CHARENTON-WATTIGNIES,NICOLAI,NICOLAI,85 s,0 s,43 s,B3100,ITI:55
2017-05-01 08:07:36,2.3912111298272696,2.3932506903699187,48.83736536923275,48.83486587909233, ,NICOLAI,NICOLAI,41 s,41 s,46 s,B3100,ITI:55
2017-05-01 08:08:17,2.3932506903699187,2.3932506903699187,48.83486587909233,48.83486587909233,NICOLAI,CHARENTON-JARDINIERS,CHARENTON-JARDINIERS,26 s,0 s,17 s,B3100,ITI:55
2017-05-01 08:08:36,2.3932506903699187,2.395549664557783,48.83486587909233,48.833211057337195, ,CHARENTON-JARDINIERS,CHARENTON-JARDINIERS,7 s,74 s,17 s,B3100,ITI:55
2017-05-01 08:08:43,2.395549664557783,2.395549664557783,48.833211057337195,48.833211057337195,CHARENTON-JARDINIERS,PORTE DE CHARENTON,PORTE DE CHARENTON,65 s,113 s,44 s,B3100,ITI:55
2017-05-01 08:09:36,2.395549664557783,2.398108456062121,48.833211057337195,48.832670520460745, ,PORTE DE CHARENTON,PORTE DE CHARENTON,12 s,0 s,45 s,B3100,ITI:55
2017-05-01 08:09:48,2.398108456062121,2.399770857512523,48.832670520460745,48.83392792382141,PORTE DE CHARENTON,PORTE DE REUILLY.,PORTE DE REUILLY.,24 s,0 s,17 s,B3100,ITI:55
2017-05-01 08:10:12,2.399770857512523,2.399770857512523,48.83392792382141,48.83392792382141,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE REUILLY.,0 s,887 s,0 s,B3100,ITI:55
2017-05-01 08:15:19,2.4003981253686284,2.4003981253686284,48.834763439361595,48.834763439361595,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,WATTIGNIES-GRAVELLE,93 s,0 s,59 s,B3100,ITI:54
2017-05-01 08:15:36,2.4003981253686284,2.3973494133342785,48.834763439361595,48.83554693770827, ,WATTIGNIES-GRAVELLE,WATTIGNIES-GRAVELLE,76 s,66 s,59 s,B3100,ITI:54
2017-05-01 08:16:36,2.3973494133342785,2.396791391276882,48.83554693770827,48.835700007057646, ,WATTIGNIES-GRAVELLE,WATTIGNIES-GRAVELLE,16 s,43 s,14 s,B3100,ITI:54
2017-05-01 08:16:52,2.396791391276882,2.396791391276882,48.835700007057646,48.835700007057646,WATTIGNIES-GRAVELLE,NICOLAI,NICOLAI,45 s,0 s,13 s,B3100,ITI:54
2017-05-01 08:17:36,2.396791391276882,2.393837834261909,48.835700007057646,48.83644741689344, ,NICOLAI,NICOLAI,1 s,-5 s,13 s,B3100,ITI:54
2017-05-01 08:17:37,2.393837834261909,2.393837834261909,48.83644741689344,48.83644741689344,NICOLAI,CHARENTON-WATTIGNIES,CHARENTON-WATTIGNIES,79 s,0 s,62 s,B3100,ITI:54
2017-05-01 08:18:36,2.393837834261909,2.3904221017425615,48.83644741689344,48.83799485426845, ,CHARENTON-WATTIGNIES,CHARENTON-WATTIGNIES,20 s,36 s,69 s,B3100,ITI:54
2017-05-01 08:18:56,2.3904221017425615,2.3904221017425615,48.83799485426845,48.83799485426845,CHARENTON-WATTIGNIES,DUGOMMIER,DUGOMMIER,91 s,0 s,51 s,B3100,ITI:54
2017-05-01 08:19:36,2.3904221017425615,2.3881901243638683,48.83799485426845,48.83893053696723, ,DUGOMMIER,DUGOMMIER,51 s,0 s,50 s,B3100,ITI:54
2017-05-01 08:20:27,2.3881901243638683,2.3881901243638683,48.83893053696723,48.83893053696723,DUGOMMIER,GARE DE BERCY,GARE DE BERCY,75 s,-15 s,57 s,B3100,ITI:54
2017-05-01 08:20:36,2.3881901243638683,2.381764560304369,48.83893053696723,48.84002060702281, ,GARE DE BERCY,GARE DE BERCY,66 s,100 s,57 s,B3100,ITI:54
2017-05-01 08:21:36,2.381764560304369,2.3807435375672847,48.84002060702281,48.84020972296165, ,GARE DE BERCY,GARE DE BERCY,6 s,95 s,12 s,B3100,ITI:54
2017-05-01 08:21:42,2.3807435375672847,2.3780618973754497,48.84020972296165,48.84106448949169,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,MINISTERE DE L'ECONOMIE ET DES FINANCES,40 s,0 s,31 s,B3100,ITI:54
2017-05-01 08:22:22,2.3780618973754497,2.3780618973754497,48.84106448949169,48.84106448949169,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE LYON,81 s,4 s,86 s,B3100,ITI:54
2017-05-01 08:22:36,2.3780618973754497,2.37430555744176,48.84106448949169,48.843420452669214, ,GARE DE LYON,GARE DE LYON,67 s,0 s,86 s,B3100,ITI:54
2017-05-01 08:23:36,2.37430555744176,2.373584146226197,48.843420452669214,48.84380713867784, ,GARE DE LYON,GARE DE LYON,7 s,86 s,15 s,B3100,ITI:54
2017-05-01 08:23:43,2.373584146226197,2.373584146226197,48.84380713867784,48.84380713867784,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,151 s,47 s,154 s,B3100,ITI:54
2017-05-01 08:24:36,2.373584146226197,2.3713519991309027,48.84380713867784,48.84532668989124, ,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,98 s,0 s,155 s,B3100,ITI:54
2017-05-01 08:25:36,2.3713519991309027,2.373898975576771,48.84532668989124,48.846134809530774, ,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,38 s,163 s,55 s,B3100,ITI:54
2017-05-01 08:26:14,2.373898975576771,2.373898975576771,48.846134809530774,48.846134809530774,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,107 s,135 s,78 s,B3100,ITI:54
2017-05-01 08:26:36,2.373898975576771,2.373858719674096,48.846134809530774,48.846979647578266, ,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,85 s,49 s,78 s,B3100,ITI:54
2017-05-01 08:27:36,2.373858719674096,2.3716268073970976,48.846979647578266,48.84904743687747, ,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,25 s,291 s,48 s,B3100,ITI:54
2017-05-01 08:28:01,2.3716268073970976,2.3716268073970976,48.84904743687747,48.84904743687747,LYON-LEDRU ROLLIN,BASTILLE.,BASTILLE.,50 s,183 s,46 s,B3100,ITI:54
2017-05-01 08:28:36,2.3716268073970976,2.3694635025223647,48.84904743687747,48.85222960853971, ,BASTILLE.,BASTILLE.,15 s,120 s,46 s,B3100,ITI:54
2017-05-01 08:28:51,2.3694635025223647,2.3694635025223647,48.85222960853971,48.85222960853971,BASTILLE.,BASTILLE.,BASTILLE.,0 s,259 s,0 s,B3100,ITI:54
2017-05-01 08:41:41,2.369150432438592,2.369150432438592,48.852499316734416,48.852499316734416,BASTILLE,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,81 s,235 s,67 s,B3100,ITI:55
2017-05-01 08:42:36,2.369150432438592,2.3709727405373457,48.852499316734416,48.84843647447021, ,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,26 s,71 s,64 s,B3100,ITI:55
2017-05-01 08:43:02,2.3709727405373457,2.3722102362372604,48.84843647447021,48.84585670437777,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,31 s,0 s,66 s,B3100,ITI:55
2017-05-01 08:43:33,2.3722102362372604,2.3722102362372604,48.84585670437777,48.84585670437777,GARE DE LYON-DIDEROT,GARE DE LYON VAN GOGH,GARE DE LYON VAN GOGH,62 s,67 s,41 s,B3100,ITI:55
2017-05-01 08:43:36,2.3722102362372604,2.3718962405640833,48.84585670437777,48.84466145645179, ,GARE DE LYON VAN GOGH,GARE DE LYON VAN GOGH,59 s,0 s,41 s,B3100,ITI:55
2017-05-01 08:44:35,2.3718962405640833,2.3718962405640833,48.84466145645179,48.84466145645179,GARE DE LYON VAN GOGH,GARE DE LYON,GARE DE LYON,46 s,-1 s,60 s,B3100,ITI:55
2017-05-01 08:44:36,2.3718962405640833,2.3745366850482945,48.84466145645179,48.842926066284896, ,GARE DE LYON,GARE DE LYON,45 s,-1 s,60 s,B3100,ITI:55
2017-05-01 08:45:21,2.3745366850482945,2.3745366850482945,48.842926066284896,48.842926066284896,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,MINISTERE DE L'ECONOMIE ET DES FINANCES,52 s,0 s,44 s,B3100,ITI:55
2017-05-01 08:45:36,2.3745366850482945,2.3787287231085843,48.842926066284896,48.84061488164946, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,MINISTERE DE L'ECONOMIE ET DES FINANCES,37 s,-27 s,44 s,B3100,ITI:55
2017-05-01 08:46:13,2.3787287231085843,2.3787287231085843,48.84061488164946,48.84061488164946,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,GARE DE BERCY,92 s,0 s,58 s,B3100,ITI:55
2017-05-01 08:46:36,2.3787287231085843,2.3815739705727177,48.84061488164946,48.840056628335674, ,GARE DE BERCY,GARE DE BERCY,69 s,20 s,58 s,B3100,ITI:55
2017-05-01 08:47:36,2.3815739705727177,2.3822001940952515,48.840056628335674,48.83993955538004, ,GARE DE BERCY,GARE DE BERCY,9 s,0 s,19 s,B3100,ITI:55
2017-05-01 08:47:45,2.3822001940952515,2.3888838151497755,48.83993955538004,48.83822920804792,GARE DE BERCY,DUGOMMIER,DUGOMMIER,51 s,0 s,40 s,B3100,ITI:55
2017-05-01 08:48:36,2.3888838151497755,2.3888838151497755,48.83822920804792,48.83822920804792, ,DUGOMMIER,DUGOMMIER,0 s,41 s,67 s,B3100,ITI:55
2017-05-01 08:48:36,2.3888838151497755,2.3888838151497755,48.83822920804792,48.83822920804792,DUGOMMIER,CHARENTON-WATTIGNIES,CHARENTON-WATTIGNIES,95 s,11 s,67 s,B3100,ITI:55
2017-05-01 08:49:36,2.3888838151497755,2.3912111298272696,48.83822920804792,48.83736536923275, ,CHARENTON-WATTIGNIES,CHARENTON-WATTIGNIES,35 s,0 s,36 s,B3100,ITI:55
2017-05-01 08:50:11,2.3912111298272696,2.3912111298272696,48.83736536923275,48.83736536923275,CHARENTON-WATTIGNIES,NICOLAI,NICOLAI,73 s,0 s,53 s,B3100,ITI:55
2017-05-01 08:50:36,2.3912111298272696,2.3933050799742683,48.83736536923275,48.83480294034497, ,NICOLAI,NICOLAI,48 s,58 s,53 s,B3100,ITI:55
2017-05-01 08:51:24,2.3933050799742683,2.3933050799742683,48.83480294034497,48.83480294034497,NICOLAI,CHARENTON-JARDINIERS,CHARENTON-JARDINIERS,43 s,39 s,24 s,B3100,ITI:55
2017-05-01 08:51:36,2.3933050799742683,2.3956040698529,48.83480294034497,48.833166092657365, ,CHARENTON-JARDINIERS,CHARENTON-JARDINIERS,31 s,52 s,24 s,B3100,ITI:55
2017-05-01 08:52:07,2.3956040698529,2.3956040698529,48.833166092657365,48.833166092657365,CHARENTON-JARDINIERS,PORTE DE CHARENTON,PORTE DE CHARENTON,110 s,0 s,46 s,B3100,ITI:55
2017-05-01 08:52:36,2.3956040698529,2.396991657565325,48.833166092657365,48.832266643591815, ,PORTE DE CHARENTON,PORTE DE CHARENTON,81 s,40 s,46 s,B3100,ITI:55
2017-05-01 08:53:36,2.396991657565325,2.3980539586757694,48.832266643591815,48.83263459786647, ,PORTE DE CHARENTON,PORTE DE CHARENTON,21 s,0 s,29 s,B3100,ITI:55
2017-05-01 08:53:57,2.3980539586757694,2.3997299934338177,48.83263459786647,48.83390997007113,PORTE DE CHARENTON,PORTE DE REUILLY.,PORTE DE REUILLY.,25 s,49 s,28 s,B3100,ITI:55
2017-05-01 08:54:22,2.3997299934338177,2.3997299934338177,48.83390997007113,48.83390997007113,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE REUILLY.,0 s,0 s,0 s,B3100,ITI:55
2017-05-01 08:57:28,2.4006295036925964,2.40012592520852,48.834709390853554,48.83483548416954,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,WATTIGNIES-GRAVELLE,47 s,52 s,43 s,B3100,ITI:54
2017-05-01 08:57:36,2.40012592520852,2.396736953442614,48.83483548416954,48.83571800944218, ,WATTIGNIES-GRAVELLE,WATTIGNIES-GRAVELLE,39 s,0 s,46 s,B3100,ITI:54
2017-05-01 08:58:15,2.396736953442614,2.396736953442614,48.83571800944218,48.83571800944218,WATTIGNIES-GRAVELLE,NICOLAI,NICOLAI,41 s,829 s,21 s,B3100,ITI:54
2017-05-01 08:58:36,2.396736953442614,2.3937697798070987,48.83571800944218,48.83646542438009, ,NICOLAI,NICOLAI,20 s,0 s,21 s,B3100,ITI:54
2017-05-01 08:58:56,2.3937697798070987,2.3937697798070987,48.83646542438009,48.83646542438009,NICOLAI,CHARENTON-WATTIGNIES,CHARENTON-WATTIGNIES,117 s,74 s,104 s,B3100,ITI:54
2017-05-01 08:59:36,2.3937697798070987,2.391442322811993,48.83646542438009,48.83711361211304, ,CHARENTON-WATTIGNIES,CHARENTON-WATTIGNIES,77 s,59 s,104 s,B3100,ITI:54
2017-05-01 09:00:36,2.391442322811993,2.390408495737086,48.83711361211304,48.83800384791362, ,CHARENTON-WATTIGNIES,CHARENTON-WATTIGNIES,17 s,0 s,23 s,B3100,ITI:54
2017-05-01 09:00:53,2.390408495737086,2.390408495737086,48.83800384791362,48.83800384791362,CHARENTON-WATTIGNIES,DUGOMMIER,DUGOMMIER,91 s,17 s,54 s,B3100,ITI:54
2017-05-01 09:01:36,2.390408495737086,2.388217355282204,48.83800384791362,48.838930525314964, ,DUGOMMIER,DUGOMMIER,48 s,67 s,54 s,B3100,ITI:54
2017-05-01 09:02:24,2.388217355282204,2.388217355282204,48.838930525314964,48.838930525314964,DUGOMMIER,GARE DE BERCY,GARE DE BERCY,79 s,64 s,80 s,B3100,ITI:54
2017-05-01 09:02:36,2.388217355282204,2.381723720770405,48.838930525314964,48.840029609837345, ,GARE DE BERCY,GARE DE BERCY,67 s,5 s,80 s,B3100,ITI:54
2017-05-01 09:03:36,2.381723720770405,2.3807299217716453,48.840029609837345,48.840209727933924, ,GARE DE BERCY,GARE DE BERCY,7 s,0 s,13 s,B3100,ITI:54
2017-05-01 09:03:43,2.3807299217716453,2.3780891223415854,48.840209727933924,48.841055492610934,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,MINISTERE DE L'ECONOMIE ET DES FINANCES,18 s,86 s,32 s,B3100,ITI:54
2017-05-01 09:04:01,2.3780891223415854,2.3780891223415854,48.841055492610934,48.841055492610934,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE LYON,105 s,75 s,82 s,B3100,ITI:54
2017-05-01 09:04:36,2.3780891223415854,2.375925267479812,48.841055492610934,48.84252118434856, ,GARE DE LYON,GARE DE LYON,70 s,0 s,82 s,B3100,ITI:54
2017-05-01 09:05:36,2.375925267479812,2.3737066526821153,48.84252118434856,48.84374418854783, ,GARE DE LYON,GARE DE LYON,10 s,-9 s,34 s,B3100,ITI:54
2017-05-01 09:05:46,2.3737066526821153,2.3737066526821153,48.84374418854783,48.84374418854783,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,145 s,67 s,126 s,B3100,ITI:54
2017-05-01 09:06:36,2.3737066526821153,2.3712431326806165,48.84374418854783,48.845434571200386, ,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,95 s,43 s,130 s,B3100,ITI:54
2017-05-01 09:07:36,2.3712431326806165,2.373898994623819,48.845434571200386,48.846161772055105, ,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,35 s,0 s,30 s,B3100,ITI:54
2017-05-01 09:08:11,2.373898994623819,2.373898994623819,48.846161772055105,48.846161772055105,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,94 s,164 s,60 s,B3100,ITI:54
2017-05-01 09:08:36,2.373898994623819,2.372171356592056,48.846161772055105,48.84878664125574, ,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,69 s,129 s,60 s,B3100,ITI:54
2017-05-01 09:09:36,2.372171356592056,2.3716131952342323,48.84878664125574,48.84905642829436, ,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,9 s,0 s,10 s,B3100,ITI:54
2017-05-01 09:09:45,2.3716131952342323,2.3716131952342323,48.84905642829436,48.84905642829436,LYON-LEDRU ROLLIN,BASTILLE.,BASTILLE.,68 s,168 s,47 s,B3100,ITI:54
2017-05-01 09:10:36,2.3716131952342323,2.369463491359969,48.84905642829436,48.8522116336114, ,BASTILLE.,BASTILLE.,17 s,90 s,47 s,B3100,ITI:54
2017-05-01 09:10:53,2.369463491359969,2.369463491359969,48.8522116336114,48.8522116336114,BASTILLE.,BASTILLE.,BASTILLE.,0 s,0 s,0 s,B3100,ITI:54
2017-05-01 09:23:01,2.3691504269116113,2.3691504269116113,48.85249032927224,48.85249032927224,BASTILLE,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,127 s,280 s,68 s,B3100,ITI:55
2017-05-01 09:23:36,2.3691504269116113,2.3700209597428565,48.85249032927224,48.85077348618291, ,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,92 s,253 s,68 s,B3100,ITI:55
2017-05-01 09:24:36,2.3700209597428565,2.370999929673018,48.85077348618291,48.84836456682047, ,LYON-LEDRU ROLLIN,LYON-LEDRU ROLLIN,32 s,139 s,42 s,B3100,ITI:55
2017-05-01 09:25:08,2.370999929673018,2.370999929673018,48.84836456682047,48.84836456682047,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,70 s,0 s,48 s,B3100,ITI:55
2017-05-01 09:25:36,2.370999929673018,2.372074166009962,48.84836456682047,48.84600953193871, ,GARE DE LYON-DIDEROT,GARE DE LYON-DIDEROT,42 s,85 s,48 s,B3100,ITI:55
2017-05-01 09:26:18,2.372074166009962,2.372074166009962,48.84600953193871,48.84600953193871,GARE DE LYON-DIDEROT,GARE DE LYON VAN GOGH,GARE DE LYON VAN GOGH,35 s,0 s,50 s,B3100,ITI:55
2017-05-01 09:26:36,2.372074166009962,2.3717737476871883,48.84600953193871,48.844751367228035, ,GARE DE LYON VAN GOGH,GARE DE LYON VAN GOGH,17 s,53 s,50 s,B3100,ITI:55
2017-05-01 09:26:53,2.3717737476871883,2.3717737476871883,48.844751367228035,48.844751367228035,GARE DE LYON VAN GOGH,GARE DE LYON,GARE DE LYON,73 s,0 s,50 s,B3100,ITI:55
